name;frameTime;F0final_sma;voicingFinalUnclipped_sma;audspec_lengthL1norm_sma;audspecRasta_lengthL1norm_sma;pcm_RMSenergy_sma;pcm_zcr_sma;audSpec_Rfilt_sma[0];audSpec_Rfilt_sma[1];audSpec_Rfilt_sma[2];audSpec_Rfilt_sma[3];audSpec_Rfilt_sma[4];audSpec_Rfilt_sma[5];audSpec_Rfilt_sma[6];audSpec_Rfilt_sma[7];audSpec_Rfilt_sma[8];audSpec_Rfilt_sma[9];audSpec_Rfilt_sma[10];audSpec_Rfilt_sma[11];audSpec_Rfilt_sma[12];audSpec_Rfilt_sma[13];audSpec_Rfilt_sma[14];audSpec_Rfilt_sma[15];audSpec_Rfilt_sma[16];audSpec_Rfilt_sma[17];audSpec_Rfilt_sma[18];audSpec_Rfilt_sma[19];audSpec_Rfilt_sma[20];audSpec_Rfilt_sma[21];audSpec_Rfilt_sma[22];audSpec_Rfilt_sma[23];audSpec_Rfilt_sma[24];audSpec_Rfilt_sma[25];pcm_fftMag_fband250-650_sma;pcm_fftMag_fband1000-4000_sma;pcm_fftMag_spectralRollOff25.0_sma;pcm_fftMag_spectralRollOff50.0_sma;pcm_fftMag_spectralRollOff75.0_sma;pcm_fftMag_spectralRollOff90.0_sma;pcm_fftMag_spectralFlux_sma;pcm_fftMag_spectralEntropy_sma;pcm_fftMag_spectralVariance_sma;pcm_fftMag_spectralSkewness_sma;pcm_fftMag_spectralKurtosis_sma;pcm_fftMag_spectralSlope_sma;pcm_fftMag_psySharpness_sma;pcm_fftMag_spectralHarmonicity_sma;pcm_fftMag_mfcc_sma[1];pcm_fftMag_mfcc_sma[2];pcm_fftMag_mfcc_sma[3];pcm_fftMag_mfcc_sma[4];pcm_fftMag_mfcc_sma[5];pcm_fftMag_mfcc_sma[6];pcm_fftMag_mfcc_sma[7];pcm_fftMag_mfcc_sma[8];pcm_fftMag_mfcc_sma[9];pcm_fftMag_mfcc_sma[10];pcm_fftMag_mfcc_sma[11];pcm_fftMag_mfcc_sma[12];pcm_fftMag_mfcc_sma[13];pcm_fftMag_mfcc_sma[14];F0final_sma_de;voicingFinalUnclipped_sma_de;audspec_lengthL1norm_sma_de;audspecRasta_lengthL1norm_sma_de;pcm_RMSenergy_sma_de;pcm_zcr_sma_de;audSpec_Rfilt_sma_de[0];audSpec_Rfilt_sma_de[1];audSpec_Rfilt_sma_de[2];audSpec_Rfilt_sma_de[3];audSpec_Rfilt_sma_de[4];audSpec_Rfilt_sma_de[5];audSpec_Rfilt_sma_de[6];audSpec_Rfilt_sma_de[7];audSpec_Rfilt_sma_de[8];audSpec_Rfilt_sma_de[9];audSpec_Rfilt_sma_de[10];audSpec_Rfilt_sma_de[11];audSpec_Rfilt_sma_de[12];audSpec_Rfilt_sma_de[13];audSpec_Rfilt_sma_de[14];audSpec_Rfilt_sma_de[15];audSpec_Rfilt_sma_de[16];audSpec_Rfilt_sma_de[17];audSpec_Rfilt_sma_de[18];audSpec_Rfilt_sma_de[19];audSpec_Rfilt_sma_de[20];audSpec_Rfilt_sma_de[21];audSpec_Rfilt_sma_de[22];audSpec_Rfilt_sma_de[23];audSpec_Rfilt_sma_de[24];audSpec_Rfilt_sma_de[25];pcm_fftMag_fband250-650_sma_de;pcm_fftMag_fband1000-4000_sma_de;pcm_fftMag_spectralRollOff25.0_sma_de;pcm_fftMag_spectralRollOff50.0_sma_de;pcm_fftMag_spectralRollOff75.0_sma_de;pcm_fftMag_spectralRollOff90.0_sma_de;pcm_fftMag_spectralFlux_sma_de;pcm_fftMag_spectralEntropy_sma_de;pcm_fftMag_spectralVariance_sma_de;pcm_fftMag_spectralSkewness_sma_de;pcm_fftMag_spectralKurtosis_sma_de;pcm_fftMag_spectralSlope_sma_de;pcm_fftMag_psySharpness_sma_de;pcm_fftMag_spectralHarmonicity_sma_de;pcm_fftMag_mfcc_sma_de[1];pcm_fftMag_mfcc_sma_de[2];pcm_fftMag_mfcc_sma_de[3];pcm_fftMag_mfcc_sma_de[4];pcm_fftMag_mfcc_sma_de[5];pcm_fftMag_mfcc_sma_de[6];pcm_fftMag_mfcc_sma_de[7];pcm_fftMag_mfcc_sma_de[8];pcm_fftMag_mfcc_sma_de[9];pcm_fftMag_mfcc_sma_de[10];pcm_fftMag_mfcc_sma_de[11];pcm_fftMag_mfcc_sma_de[12];pcm_fftMag_mfcc_sma_de[13];pcm_fftMag_mfcc_sma_de[14]
'unknown';0.000000;0;0;8.858392e-02;9.883412e-01;9.224552e-04;1.591667e-01;1.292162e-01;2.720484e-01;4.195279e-01;5.544473e-01;6.697289e-01;7.658961e-01;8.470284e-01;9.178292e-01;9.822495e-01;1.043099e+00;1.102099e+00;1.160070e+00;1.217131e+00;1.272837e+00;1.326212e+00;1.375581e+00;1.418056e+00;1.448481e+00;1.457878e+00;1.432704e+00;1.358746e+00;1.232340e+00;1.069155e+00;8.959276e-01;7.342484e-01;5.943311e-01;6.341361e-05;3.594580e-05;2.604167e+02;3.229167e+02;1125;2.343750e+03;1.836893e-03;5.248765e+00;1.394468e+06;2.771474e+00;1.219565e+01;-2.104862e-05;7.470385e-01;3.652017e-05;1.179622e+01;-3.430547e+00;-3.800599e-01;6.444629e+00;-9.215291e+00;-5.297405e+00;-5.200148e-01;-1.384528e+01;-2.000979e+01;-1.501128e+01;-1.448287e+01;-1.645979e+01;1.854877e+00;-4.064715e+00;0;0;-1.267545e-03;0;1.424711e-05;-1.916669e-03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.866261e-07;-3.465196e-06;-1.041667e+01;0;-8.229167e+01;-1.479167e+02;1.144635e-03;-1.308036e-02;-6.209162e+04;1.583934e-01;1.111182e+00;-3.063764e-07;-2.826558e-02;-4.449717e-07;7.232434e-01;1.325303e+00;4.616387e-02;-1.997709e+00;1.707414e+00;4.097147e-02;-9.201983e-01;1.382245e+00;1.962236e+00;2.562986e+00;1.768093e+00;2.450558e+00;1.020288e+00;7.554017e-01
'unknown';0.010063;0;0;8.570703e-02;9.883412e-01;9.341643e-04;1.550000e-01;1.292162e-01;2.720484e-01;4.195279e-01;5.544473e-01;6.697289e-01;7.658961e-01;8.470284e-01;9.178292e-01;9.822495e-01;1.043099e+00;1.102099e+00;1.160070e+00;1.217131e+00;1.272837e+00;1.326212e+00;1.375581e+00;1.418056e+00;1.448481e+00;1.457878e+00;1.432704e+00;1.358746e+00;1.232340e+00;1.069155e+00;8.959276e-01;7.342484e-01;5.943311e-01;6.554252e-05;2.801457e-05;2.604167e+02;3.229167e+02;9.895833e+02;2.052083e+03;3.689669e-03;5.230015e+00;1.257025e+06;3.110700e+00;1.459508e+01;-2.082641e-05;7.056180e-01;3.373855e-05;1.339732e+01;-8.716415e-01;-9.659858e-01;1.441572e+00;-6.824572e+00;-5.425007e+00;-1.253850e+00;-1.184326e+01;-1.738905e+01;-9.630750e+00;-1.359076e+01;-1.358701e+01;4.111565e+00;-3.551401e+00;0;0;-1.061395e-03;0;4.086478e-05;-3.750004e-03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.630303e-06;-3.779711e-06;-2.187500e+01;-2.083331e+00;-1.281250e+02;-2.385417e+02;1.669501e-03;-3.853660e-02;-1.192289e+05;2.498823e-01;1.921996e+00;-1.801443e-06;-5.022595e-02;2.425901e-06;1.192085e+00;1.852423e+00;5.836884e-01;-1.967740e+00;2.547308e+00;-6.150904e-02;-4.479477e-01;1.989796e+00;2.980291e+00;3.209543e+00;3.113071e+00;3.933152e+00;1.079651e+00;1.623869e+00
'unknown';0.020125;0;0;8.368465e-02;9.883412e-01;9.878362e-04;1.516667e-01;1.292162e-01;2.720484e-01;4.195279e-01;5.544473e-01;6.697289e-01;7.658961e-01;8.470284e-01;9.178292e-01;9.822495e-01;1.043099e+00;1.102099e+00;1.160070e+00;1.217131e+00;1.272837e+00;1.326212e+00;1.375581e+00;1.418056e+00;1.448481e+00;1.457878e+00;1.432704e+00;1.358746e+00;1.232340e+00;1.069155e+00;8.959276e-01;7.342484e-01;5.943311e-01;6.328228e-05;2.258544e-05;2.083333e+02;3.229167e+02;7.812500e+02;1750;6.633680e-03;5.192738e+00;1.152732e+06;3.393828e+00;1.655185e+01;-2.269160e-05;6.264209e-01;3.568612e-05;1.461189e+01;1.916517e+00;1.437225e-01;-1.042384e+00;-1.873580e+00;-5.028746e+00;-4.754089e+00;-7.935069e+00;-1.150899e+01;-4.886607e+00;-6.088458e+00;-5.643395e+00;5.827971e+00;-5.443632e-01;0;0;-3.268115e-04;4.369020e-04;6.296292e-05;-6.083335e-03;1.114959e-03;2.424282e-03;1.834118e-03;3.122938e-03;4.685330e-03;-1.249659e-03;-1.376295e-03;-1.732826e-03;-2.364194e-03;-5.760574e-03;1.696873e-03;4.949331e-04;-9.292603e-04;6.580591e-03;-2.896786e-04;3.487945e-03;-6.985426e-04;-4.144430e-04;4.812837e-03;-4.495144e-03;-6.119013e-04;7.484436e-04;2.224851e-03;7.740259e-05;-1.858389e-03;-1.656294e-04;9.174893e-06;-2.759396e-06;-2.500000e+01;-3.124997e+00;-1.541667e+02;-2.666667e+02;1.762931e-03;-9.104405e-02;-1.402307e+05;3.081827e-01;2.577610e+00;-3.689295e-06;-6.261545e-02;4.316001e-06;1.149583e+00;1.916095e+00;1.409085e+00;-7.019213e-01;1.932966e+00;-6.009568e-01;-5.078257e-01;1.554894e+00;2.786211e+00;2.354240e+00;3.254834e+00;3.853317e+00;6.986114e-01;2.296952e+00
'unknown';0.030187;0;0;8.572659e-02;9.883412e-01;1.094089e-03;1.441667e-01;1.292162e-01;2.720484e-01;4.195279e-01;5.544473e-01;6.697289e-01;7.658961e-01;8.470284e-01;9.178292e-01;9.822495e-01;1.043099e+00;1.102099e+00;1.160070e+00;1.217131e+00;1.272837e+00;1.326212e+00;1.375581e+00;1.418056e+00;1.448481e+00;1.457878e+00;1.432704e+00;1.358746e+00;1.232340e+00;1.069155e+00;8.959276e-01;7.342484e-01;5.943311e-01;7.663079e-05;2.372743e-05;1.770833e+02;3.125000e+02;6.562500e+02;1.447917e+03;7.786006e-03;5.084095e+00;9.191917e+05;3.709708e+00;1.962753e+01;-2.923434e-05;5.562176e-01;4.906670e-05;1.634881e+01;3.158038e+00;2.276491e+00;3.494367e-01;-1.496069e-01;-5.739279e+00;-6.427161e-01;-6.851409e+00;-9.358740e+00;-4.025896e+00;-3.114720e+00;-2.202235e+00;5.266585e+00;2.294452e+00;0;0;3.571481e-04;1.150370e-03;6.208831e-05;-8.250000e-03;2.456781e-03;6.465718e-03;5.219340e-03;7.948285e-03;1.405739e-02;-6.150991e-03;1.466882e-03;-8.160400e-03;-7.678253e-03;-1.745678e-02;3.322959e-03;-5.347216e-03;-1.558471e-03;1.863050e-02;3.020859e-03;1.703490e-02;2.089155e-03;1.636493e-03;1.000541e-02;-1.748030e-02;-2.686799e-03;-3.756023e-03;7.824505e-03;7.158518e-06;-3.264922e-03;2.263391e-03;1.140813e-05;-1.059995e-06;-9.374997e+00;3.125003e+00;-1.072917e+02;-1.645833e+02;1.146589e-03;-8.340993e-02;-9.624747e+04;2.437024e-01;2.193180e+00;-3.598892e-06;-4.274063e-02;4.577303e-06;7.005903e-01;1.197673e+00;1.499131e+00;7.956033e-01;-5.435987e-01;-5.982310e-01;5.189547e-01;2.556112e-01;1.198155e+00;8.795679e-01;1.432326e+00;1.878778e+00;-3.230849e-01;1.596447e+00
'unknown';0.040250;0;0;8.694009e-02;9.905257e-01;1.157308e-03;1.341667e-01;1.347910e-01;2.841698e-01;4.286985e-01;5.700620e-01;6.931556e-01;7.596478e-01;8.401470e-01;9.091651e-01;9.704285e-01;1.014297e+00;1.110584e+00;1.162545e+00;1.212484e+00;1.305740e+00;1.324763e+00;1.393021e+00;1.414564e+00;1.446409e+00;1.481942e+00;1.410228e+00;1.355687e+00;1.236082e+00;1.080279e+00;8.963146e-01;7.249565e-01;5.935029e-01;1.037439e-04;2.429239e-05;1.770833e+02;3.125000e+02;5.208333e+02;1.312500e+03;8.603377e-03;4.866504e+00;8.622311e+05;4.012883e+00;2.256748e+01;-3.529113e-05;5.086614e-01;5.043610e-05;1.606839e+01;4.135086e+00;5.044128e+00;3.481091e+00;-2.887946e+00;-8.145053e+00;-3.364710e+00;-8.566741e+00;-1.009390e+01;-6.042501e+00;-3.446720e+00;-2.885603e+00;4.770423e+00;4.497122e+00;0;0;-1.653642e-04;8.157074e-04;2.407167e-05;-6.666668e-03;2.995420e-03;1.130532e-02;1.087694e-02;9.311813e-03;1.989878e-02;-1.477699e-02;1.576670e-02;-1.657414e-02;-1.461195e-02;-3.167376e-02;3.317010e-03;-2.383637e-02;-4.982126e-03;2.579154e-02;1.058749e-02;3.690758e-02;9.901345e-03;6.948674e-03;7.207692e-03;-3.693563e-02;-5.202150e-03;-1.440467e-02;1.350976e-02;-1.970363e-03;-4.715103e-03;6.566071e-03;7.023889e-06;-8.566312e-07;9.375003e+00;3.125000e+00;-4.895833e+01;-8.125000e+01;2.707191e-04;-8.191919e-02;-4.749246e+04;1.696855e-01;1.591092e+00;-1.833267e-06;-1.905513e-02;-2.215249e-07;2.268860e-01;5.596439e-01;1.116965e+00;9.560383e-01;-1.883430e+00;3.779301e-01;1.304586e+00;-5.389958e-01;-3.935523e-01;-1.862464e-01;-1.307211e+00;-8.329320e-01;-1.754675e+00;-5.521403e-02
'unknown';0.050313;0;0;8.586505e-02;9.930007e-01;1.159870e-03;1.225000e-01;1.387127e-01;2.983163e-01;4.410393e-01;5.863814e-01;7.283025e-01;7.382653e-01;8.578036e-01;8.813593e-01;9.497687e-01;9.702169e-01;1.114472e+00;1.132097e+00;1.211662e+00;1.349538e+00;1.342040e+00;1.452036e+00;1.430249e+00;1.457700e+00;1.495872e+00;1.356540e+00;1.346842e+00;1.211689e+00;1.102715e+00;8.957699e-01;7.225698e-01;6.060621e-01;1.023523e-04;2.186112e-05;2.291667e+02;3.437500e+02;5.833333e+02;1.447917e+03;8.437765e-03;4.976082e+00;9.210378e+05;4.019684e+00;2.255316e+01;-3.252110e-05;5.507945e-01;4.925007e-05;1.617202e+01;4.007437e+00;4.079468e+00;3.157851e+00;-9.035382e+00;-6.858009e+00;6.462345e-01;-1.024937e+01;-1.210582e+01;-4.654963e+00;-7.750002e+00;-5.572021e+00;3.024915e+00;1.910091e+00;0;0;-1.197602e-03;-1.646811e-03;-5.047256e-06;-5.333334e-03;1.202312e-03;1.104931e-02;1.505585e-02;-2.625465e-04;1.179786e-02;-2.294653e-02;4.068279e-02;-2.441068e-02;-2.172033e-02;-3.623166e-02;-3.848732e-03;-5.404514e-02;-8.469701e-03;1.742895e-02;1.408360e-02;4.541449e-02;1.842422e-02;2.196789e-02;-9.324908e-04;-4.795562e-02;-9.296167e-03;-2.694228e-02;1.540338e-02;-4.016626e-03;-4.264599e-03;1.001613e-02;-4.720799e-06;-1.618015e-06;1.562500e+01;1.041666e+00;3.125000e+00;3.645835e+01;-1.538554e-04;-3.096113e-02;3.794148e+04;-7.648754e-03;-1.823486e-01;1.476328e-06;6.420123e-03;-2.898140e-06;-3.055768e-01;2.095986e-01;4.835679e-01;-3.327777e-01;-1.886146e+00;1.466066e+00;1.536320e+00;1.361158e-01;6.991329e-02;-1.017438e+00;-1.417960e+00;-1.424316e+00;-2.886212e+00;-1.607669e+00
'unknown';0.060375;0;0;8.278859e-02;9.900899e-01;1.075304e-03;1.291667e-01;1.394450e-01;3.154410e-01;4.631569e-01;5.850393e-01;7.399361e-01;7.058266e-01;9.204744e-01;8.531935e-01;9.254301e-01;9.211718e-01;1.112498e+00;1.054875e+00;1.194955e+00;1.363444e+00;1.371235e+00;1.521891e+00;1.461467e+00;1.478615e+00;1.474918e+00;1.286108e+00;1.338688e+00;1.170642e+00;1.119924e+00;8.861547e-01;7.165122e-01;6.212959e-01;8.554095e-05;1.923544e-05;2.291667e+02;3.229167e+02;5.729167e+02;1.343750e+03;7.661396e-03;4.837148e+00;9.143462e+05;4.087267e+00;2.304449e+01;-3.021456e-05;5.338568e-01;3.448681e-05;1.583472e+01;4.290037e+00;4.827060e+00;2.333600e+00;-6.847839e+00;-2.579731e+00;1.124364e+00;-8.931067e+00;-1.210321e+01;-5.503305e+00;-1.030687e+01;-8.123161e+00;-1.824566e+00;-6.282532e-01;0;0;-1.112599e-03;-4.806542e-03;-9.068370e-06;-4.250001e-03;-1.034214e-03;5.379140e-03;1.775749e-02;-1.813421e-02;-1.572602e-02;-2.059826e-02;5.943476e-02;-2.348971e-02;-2.849685e-02;-2.556535e-02;-1.779153e-02;-7.639232e-02;-7.920111e-03;-4.160273e-03;1.104021e-02;3.172221e-02;1.995652e-02;4.349353e-02;-4.328847e-04;-3.928225e-02;-1.533709e-02;-2.850422e-02;1.066047e-02;-3.791386e-03;-4.625213e-03;6.868464e-03;-4.405777e-06;-1.235971e-06;8.333334e+00;-1.354167e+01;-2.083331e+00;8.333349e+00;-2.393059e-04;-8.418527e-02;1.930632e+04;-3.281753e-02;-3.250860e-01;7.679371e-07;-6.545543e-04;1.203308e-06;-3.064050e-01;6.693707e-02;8.563196e-01;-6.750568e-01;-1.603660e-01;1.714623e+00;1.749447e+00;1.207330e+00;1.259216e+00;-1.929974e+00;-1.227411e+00;-1.739857e+00;-3.412852e+00;-1.608266e+00
'unknown';0.070438;0;0;8.181433e-02;9.803250e-01;1.109854e-03;1.200000e-01;1.329007e-01;3.116593e-01;4.775780e-01;5.456459e-01;7.053280e-01;6.780741e-01;1.010279e+00;8.237616e-01;8.961471e-01;9.085035e-01;1.081898e+00;9.436794e-01;1.183547e+00;1.331129e+00;1.373394e+00;1.538218e+00;1.486726e+00;1.542217e+00;1.456727e+00;1.254986e+00;1.320765e+00;1.130348e+00;1.126350e+00;8.809245e-01;7.171475e-01;6.305152e-01;6.212829e-05;1.816583e-05;2.291667e+02;3.125000e+02;6.458333e+02;1.614583e+03;7.487719e-03;4.943967e+00;1.082842e+06;3.634272e+00;1.847728e+01;-2.439099e-05;5.757205e-01;4.255064e-05;1.493776e+01;4.128556e+00;4.802865e+00;-7.407066e-01;-7.600390e+00;-1.191609e+00;4.794345e+00;-5.988667e+00;-8.004516e+00;-9.382684e+00;-6.774443e+00;-6.705035e+00;-5.866982e+00;-3.181206e+00;0;0;-2.263986e-04;-5.216116e-03;2.098564e-05;-7.333335e-03;-1.122542e-03;-2.056771e-03;1.944703e-02;-2.885914e-02;-4.593883e-02;-4.126894e-03;5.386043e-02;-1.391859e-02;-3.675065e-02;-9.291256e-03;-2.871662e-02;-7.000412e-02;-2.068150e-03;-1.622040e-02;1.604330e-03;2.592611e-03;8.975673e-03;6.396802e-02;2.618125e-02;-1.444651e-02;-2.219551e-02;-1.365728e-02;4.131579e-03;3.564024e-03;-7.274705e-03;-3.295743e-03;3.079784e-06;-2.321212e-08;-1.041667e+00;-2.083333e+01;-1.770833e+01;-1.770831e+01;1.172588e-04;-1.115675e-01;1.485813e+02;-2.820759e-02;-1.876335e-01;-8.372539e-07;-9.160367e-03;6.424915e-06;-2.941767e-01;-2.092957e-02;1.137977e+00;-3.983021e-01;5.853620e-01;6.029476e-01;4.756129e-01;1.352704e+00;2.326777e+00;-2.528738e+00;-7.917271e-02;-1.434306e+00;-2.826687e+00;-4.169049e-01
'unknown';0.080500;0;0;8.340245e-02;9.728308e-01;1.136974e-03;1.141667e-01;1.325259e-01;3.043940e-01;4.992166e-01;4.997587e-01;6.260127e-01;6.867521e-01;1.061083e+00;8.205153e-01;8.547551e-01;9.173265e-01;1.037913e+00;8.747919e-01;1.186941e+00;1.294143e+00;1.364287e+00;1.508541e+00;1.486108e+00;1.621618e+00;1.499350e+00;1.264594e+00;1.292040e+00;1.134231e+00;1.121764e+00;8.847804e-01;7.045415e-01;6.156187e-01;1.018271e-04;1.996018e-05;2.187500e+02;2.604167e+02;4.791667e+02;1.270833e+03;7.881870e-03;4.461635e+00;8.778608e+05;4.041502e+00;2.297999e+01;-3.551650e-05;4.929257e-01;5.980235e-05;1.515349e+01;4.409212e+00;8.964028e+00;2.055085e+00;-4.407272e+00;-2.405139e+00;3.308469e+00;-4.660444e+00;-5.848469e+00;-1.332851e+01;-1.007155e+01;-1.101838e+01;-7.847888e+00;-9.985571e-01;0;0;1.368663e-03;-1.998544e-04;3.832531e-05;-9.166665e-03;-3.090471e-04;-7.365656e-03;1.981863e-02;-2.027417e-02;-6.041523e-02;1.670196e-02;2.355186e-02;1.683032e-03;-3.850513e-02;1.181841e-02;-2.445084e-02;-2.894998e-02;1.082721e-02;-6.603539e-03;2.048731e-04;-1.773388e-02;-3.953445e-03;7.153291e-02;5.852063e-02;8.756757e-03;-2.284765e-02;8.331299e-03;5.894780e-04;1.453554e-02;-8.733755e-03;-1.192601e-02;1.310808e-05;2.281824e-06;0;-1.458333e+01;-1.041666e+01;-4.062500e+01;5.054800e-04;-8.988319e-02;-3.752449e+04;3.066370e-02;4.947584e-01;-2.936049e-06;-1.028193e-02;8.894151e-06;-5.355434e-02;-5.219977e-01;3.562744e-01;2.731290e-01;8.022755e-01;-5.307204e-01;-8.076986e-01;-4.338268e-01;6.743213e-01;-1.980030e+00;-5.417414e-01;-1.086989e+00;-1.507455e+00;4.574316e-01
'unknown';0.090563;0;0;8.442613e-02;9.755497e-01;1.233963e-03;9.333333e-02;1.365595e-01;2.935559e-01;5.202446e-01;4.847260e-01;5.555701e-01;7.271681e-01;1.056801e+00;8.281054e-01;8.013530e-01;9.256833e-01;1.008181e+00;8.721177e-01;1.205328e+00;1.303087e+00;1.353536e+00;1.471674e+00;1.462807e+00;1.706038e+00;1.614563e+00;1.295065e+00;1.259188e+00;1.161608e+00;1.122453e+00;9.142771e-01;6.921816e-01;5.924220e-01;1.096082e-04;2.138269e-05;2.291667e+02;2.708333e+02;5.416667e+02;1.395833e+03;8.913822e-03;4.606001e+00;9.400234e+05;3.901529e+00;2.164725e+01;-3.405640e-05;5.254583e-01;6.871688e-05;1.504175e+01;3.843202e+00;7.700869e+00;1.305598e+00;-7.328856e+00;-3.930567e+00;1.932246e+00;-5.621162e+00;-3.599302e+00;-1.338605e+01;-8.263524e+00;-1.129594e+01;-8.096858e+00;1.071868e-02;0;0;2.390280e-03;9.181785e-03;5.251202e-05;-2.749999e-03;-6.950676e-04;-6.276167e-03;1.813367e-02;3.161386e-03;-5.012453e-02;2.651397e-02;-8.998370e-03;1.773978e-02;-2.137340e-02;3.867310e-02;5.052256e-03;3.141121e-02;1.789421e-02;1.806040e-02;7.022476e-03;-2.188616e-02;-8.107436e-03;6.437080e-02;6.972058e-02;1.668216e-02;-8.264601e-03;2.708467e-02;7.331491e-04;2.031563e-02;-6.971884e-03;-1.114522e-02;9.823523e-06;3.888181e-06;1.041667e+00;-5.208331e+00;3.437500e+01;-8.333338e+00;4.268437e-04;7.637882e-03;-2.605741e+04;-9.415150e-04;1.164352e-01;-2.129390e-06;3.327659e-03;2.263177e-06;1.386700e-02;-8.925621e-01;-1.051152e+00;2.039455e-02;1.190573e+00;-2.980961e-01;-2.193961e+00;-2.087512e+00;-1.175730e+00;-8.568649e-01;-9.886389e-01;-1.776305e-01;-9.699181e-01;1.787540e-01
